A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	0	#	0	0.09542703876716846	0.6250781087273485	3	146.90430347224643	9999	398	0.16666666666666666	7850.236498228014	3001	4801
#	#	1	1	#	1	1	0.5122976019625834	0.8747913188647746	9	193.7319291034532	9973	411	0.5	1743.587361931079	1048	1198
0	0	1	#	#	#	1	1.0	1.0	23	155.08372297007324	9973	414	0.5	46483.52454068683	1198	1198
0	#	#	0	0	#	0	0.23631509468652676	0.7493734335839599	4	135.54911732032747	9999	421	0.5	542.1964692813099	897	1197
#	1	#	1	1	#	1	0.236973903208688	0.7497907949790795	4	159.24891409939553	9956	427	0.5	636.9956563975821	896	1195
#	1	1	0	#	#	0	0.2373046875	0.75	5	135.91143578266573	9979	433	0.5	8112.726820056982	897	1196
#	#	1	#	0	1	1	0.09496840529001692	0.6244761106454317	1	118.2825727404085	9990	455	0.5	118.2825727404085	745	1193
#	0	0	1	#	#	0	0.23830597167816633	0.7506318449873631	4	136.80615422466923	9987	511	0.5	547.2246168986769	891	1187
#	#	#	1	0	0	0	0.095367431640625	0.625	1	151.28351222180214	9987	517	0.5	151.28351222180214	740	1184
#	#	#	0	0	1	0	0.09512583212378514	0.6246830092983939	2	119.54814913700679	9999	528	0.5	2848.272516237526	739	1183
1	#	#	0	#	1	1	0.2376397689030995	0.7502116850127011	5	125.57844411858267	9990	538	0.5	7485.3678123321415	886	1181
#	#	1	1	#	#	1	0.2376403376408014	0.7502120441051738	5	192.57253471853696	9973	556	0.3333333333333333	11478.664297807578	1769	2358
#	1	1	0	1	#	0	0.2373046875	0.75	3	135.7496071975011	9979	571	0.6666666666666666	407.2488215925033	441	588
1	#	0	#	0	#	0	0.2379769383083967	0.7504244482173175	3	163.5823992474831	9987	581	0.5	490.7471977424493	884	1178
0	#	1	#	#	0	1	0.23696827603229342	0.7497872340425532	5	163.02876211694826	9950	597	0.5	9745.20974172953	881	1175
0	#	1	1	#	#	1	1.0	1.0	20	191.25224532503293	9973	597	0.5	43345.46775575943	1175	1175
#	1	#	0	#	#	0	0.23747339550363167	0.7501066098081024	6	138.07200679723184	9979	613	0.3333333333333333	11859.60804264119	1759	2345
#	#	1	0	0	#	0	0.09512418887082993	0.6246808510638298	2	125.44691212178336	9993	613	0.5	2988.8640437816075	734	1175
0	#	#	1	#	1	1	0.2373046875	0.75	6	161.61583073965056	9996	619	0.5	13891.759077764016	879	1172
#	0	1	1	#	#	1	0.23831967612677385	0.7506404782237404	4	188.903067821831	9973	620	0.5	755.612271287324	879	1171
0	0	0	#	#	#	0	1.0	1.0	25	138.52111561301268	9999	705	0.5	49053.8566953442	1162	1162
#	1	#	#	#	1	1	0.23696304533454748	0.7497839239412273	6	145.4929303171038	9996	740	0.3333333333333333	12523.938583879682	1735	2314
#	#	1	0	#	0	0	0.0951191221982077	0.6246741963509991	1	157.55387518256458	9979	805	0.5	157.55387518256458	719	1151
#	1	#	1	#	#	1	0.2366152495946377	0.7495636998254799	8	149.2877607932222	9996	836	0.3333333333333333	22879.0826430962	1718	2292
#	1	#	#	0	0	0	0.2373046875	0.75	4	166.61542108223554	9951	837	0.5	666.4616843289422	858	1144
#	#	0	#	0	#	0	0.2371318005136822	0.74989068648885	5	154.81051158804692	9999	848	0.3333333333333333	9247.57400930146	1715	2287
1	#	0	0	1	#	1	0.2359201831861144	0.7491228070175439	4	131.0173454555649	9942	854	0.6666666666666666	524.0693818222596	427	570
#	#	1	#	#	1	1	0.23695703932137976	0.7497801231310466	4	156.02211220033965	9990	903	0.3333333333333333	624.0884488013586	1705	2274
1	#	0	#	1	#	1	0.2366079625334324	0.7495590828924162	4	122.57172573924845	9956	918	0.5	490.2869029569938	850	1134
#	0	#	#	0	#	0	0.23747935603909798	0.7501103752759382	6	149.76525277239438	9999	938	0.3333333333333333	12863.669163721861	1699	2265
#	0	1	1	#	0	1	0.2380055277898959	0.7504424778761062	3	171.9728850434683	9964	940	0.6666666666666666	515.9186551304049	424	565
#	1	#	0	#	0	0	1.0	1.0	27	167.4082958642868	9979	944	0.5	69148.32490116381	1130	1130
1	#	0	1	#	0	0	0.23870553772366399	0.7508833922261484	1	131.37614937791918	9987	963	0.6666666666666666	131.37614937791918	425	566
#	0	0	#	0	#	0	1.0	1.0	18	161.7558717430045	9999	963	0.5	29694.924459216214	1132	1132
1	#	#	1	#	0	0	0.23695395642403264	0.7497781721384206	5	135.61667249436113	9987	977	0.5	8107.114159000198	845	1127
0	1	#	0	#	#	0	1.0	1.0	23	129.37590960886374	9969	1009	0.5	38778.07518483291	1121	1121
0	#	#	1	#	#	1	0.23677475317056554	0.7496647295485025	6	156.2162538333759	9996	1052	0.3333333333333333	13457.688983319089	1677	2237
1	#	#	0	1	#	1	0.2373046875	0.75	5	144.00676879629935	9942	1070	0.5	8595.947565086992	837	1116
1	#	#	#	0	0	0	1.0	1.0	25	174.6033571968807	9987	1075	0.5	61831.49785184944	1116	1116
#	0	1	#	#	#	1	0.2371271439739866	0.7498877413560844	7	153.53902466686796	9973	1086	0.3333333333333333	17976.73212789901	1670	2227
1	#	#	#	0	#	0	0.23766025334493687	0.7502246181491464	7	153.32210764297832	9993	1097	0.3333333333333333	17911.067270532607	1670	2226
0	1	#	1	#	#	1	1.0	1.0	27	153.24924604547567	9996	1156	0.5	63299.90160703612	1105	1105
#	0	#	0	0	#	0	0.23802075423174957	0.7504520795660036	4	150.74229228508852	9999	1161	0.5	602.9691691403541	830	1106
1	0	#	#	0	#	0	1.0	1.0	27	156.50258550066945	9993	1165	0.5	64643.69984893381	1105	1105
1	#	0	#	#	1	1	0.23658514683082138	0.7495446265938069	2	130.10542461424126	9956	1210	0.5	260.2108492284825	823	1098
1	#	#	#	1	#	1	0.23694502602097856	0.7497725204731575	4	156.03000976967286	9964	1210	0.3333333333333333	624.1200390786914	1648	2198
#	1	0	0	#	#	0	0.23802861828429808	0.7504570383912249	1	153.72103419714938	9951	1236	0.5	153.72103419714938	821	1094
#	#	1	#	1	1	1	0.512239516510584	0.8747714808043876	9	192.55180589907837	9973	1262	0.5	1732.9662530917053	957	1094
#	#	#	0	0	0	0	0.511232106410383	0.8744271310724107	6	181.12087873646664	9951	1263	0.5	1086.7252724187997	954	1091
#	1	#	#	#	0	0	0.23694105795220696	0.749770009199632	8	144.4093436706309	9979	1300	0.3333333333333333	22101.0091792459	1630	2174
#	#	1	1	1	0	1	0.23803665698536836	0.7504621072088724	2	168.95429380285316	9964	1324	0.6666666666666666	337.9085876057063	406	541
0	0	#	#	#	#	1	0.03117796222521969	0.4997692662667282	1	139.90690815970714	9973	1336	0.3333333333333333	2542.5446750941032	1083	2167
0	#	1	#	#	1	1	0.23657181379353992	0.7495361781076066	3	153.28776681106712	9973	1373	0.5	459.86330043320135	808	1078
1	#	#	0	0	#	0	0.23767351659803482	0.750232991612302	3	157.72429849998312	9993	1417	0.5	473.1728954999494	805	1073
#	1	1	1	#	#	1	0.2373046875	0.75	3	173.65542739194666	9941	1419	0.5	520.96628217584	804	1072
1	#	#	1	#	1	1	0.23620094668209987	0.7493010251630942	2	159.77248943481038	9956	1419	0.5	319.54497886962076	804	1073
0	#	0	#	#	0	0	0.23693285321473978	0.7497648165569144	4	148.15763615444266	9983	1492	0.5	592.6305446177706	797	1063
1	1	#	#	#	0	0	1.0	1.0	27	145.6357307025018	9979	1503	0.5	60155.1241642101	1062	1062
#	#	0	0	0	0	0	1.0	1.0	10	211.25990682321714	9951	1503	0.6666666666666666	2112.5990682321712	530	530
0	#	0	#	#	#	0	0.2373046875	0.75	6	135.3467190033582	9999	1535	0.3333333333333333	11633.786144312351	1587	2116
1	#	#	1	0	#	0	0.2373046875	0.75	3	144.13024683579812	9987	1549	0.5	432.39074050739436	792	1056
0	#	1	#	1	1	1	0.23655514707737527	0.7495256166982922	1	184.51425732217626	9973	1571	0.6666666666666666	184.51425732217626	395	527
#	#	1	1	#	0	1	0.09518591773888137	0.6247619047619047	1	163.3412063292973	9964	1580	0.5	163.3412063292973	656	1050
1	1	#	#	#	1	1	1.0	1.0	26	145.6654113944785	9990	1591	0.5	55793.0747196044	1050	1050
0	#	#	1	0	0	1	0.2357931975964723	0.7490421455938697	2	145.42429355676492	9950	1628	0.6666666666666666	290.84858711352985	391	522
0	#	1	#	0	0	1	0.2373046875	0.75	4	146.95899223278084	9950	1656	0.6666666666666666	587.8359689311234	390	520
#	#	#	#	#	0	0	0.09529866035967327	0.6249098340947343	4	159.12230627295858	9987	1681	0.16666666666666666	15137.055795736454	2599	4159
0	#	#	1	1	#	1	0.23692426967589983	0.7497593840230992	3	175.41526040735948	9973	1698	0.5	526.2457812220784	779	1039
0	#	#	0	#	#	0	0.23692353645842396	0.7497589199614272	6	130.81110922981617	9999	1701	0.3333333333333333	11262.01451204101	1555	2074
#	1	0	#	#	1	1	0.23692131974892863	0.7497575169738119	2	128.47437536843472	9996	1746	0.5	256.94875073686944	773	1031
#	0	1	#	#	1	1	0.23653770466592067	0.7495145631067961	1	151.30585771819926	9973	1763	0.5	151.30585771819926	772	1030
0	#	0	#	1	#	0	0.23615384249554686	0.749271137026239	4	129.1977577415202	9983	1766	0.5	516.7910309660808	771	1029
#	0	1	1	#	1	1	0.23653170871907578	0.7495107632093934	1	189.8790502896736	9973	1821	0.6666666666666666	189.8790502896736	383	511
0	#	0	1	#	#	0	0.03125	0.5	1	130.76907865208526	9983	1983	0.5	2371.0035393440335	501	1002
#	#	0	1	1	1	1	0.23810154604195244	0.7505030181086519	2	139.8593261792315	9956	2027	0.6666666666666666	279.718652358463	373	497
#	0	1	#	#	0	1	0.23770165075597383	0.7502507522567703	4	164.67407543632893	9964	2028	0.5	658.6963017453157	748	997
1	#	1	#	#	1	1	0.2373046875	0.75	5	156.9192479265017	9990	2036	0.5	9366.709901234568	747	996
1	#	#	#	0	1	0	0.03125	0.5	1	125.6647365382166	9993	2189	0.5	2278.455565902971	488	976
#	1	#	0	1	#	0	0.23771312920621096	0.7502579979360166	1	136.81478439852634	9979	2225	0.5	136.81478439852634	727	969
1	#	0	0	#	0	0	0.23896415436966645	0.7510460251046025	3	180.2325603449087	9951	2335	0.6666666666666666	540.6976810347261	359	478
#	0	#	0	1	#	1	0.23688909270276354	0.7497371188222923	4	138.0344448987683	9942	2390	0.5	552.1377795950732	713	951
#	0	#	0	1	1	1	0.2348067656804158	0.7484143763213531	1	130.1512010176	9891	2426	0.6666666666666666	130.1512010176	354	473
#	0	#	#	1	1	1	0.23772890027598742	0.7502679528403001	3	159.9078866977299	9973	2548	0.5	479.7236600931897	700	933
1	#	1	#	1	#	1	0.2373046875	0.75	1	175.155417452995	9964	2548	0.5	175.155417452995	699	932
0	#	0	0	#	0	0	1.0	1.0	8	183.50337769388995	9940	2580	0.6666666666666666	1468.0270215511196	463	463
#	1	1	#	1	1	1	0.23816386360099026	0.7505422993492408	1	176.27401885395514	9931	2628	0.6666666666666666	176.27401885395514	346	461
#	#	1	1	1	#	1	0.5149096701092515	0.8756815703380589	7	200.3291690806637	9973	2668	0.5	1402.3041835646459	803	917
#	#	1	1	1	1	1	1.0	1.0	14	214.0400144387075	9973	2692	0.6666666666666666	2996.560202141905	457	457
0	#	#	0	0	0	0	0.23643671225107857	0.7494505494505495	2	171.12518933273674	9893	2713	0.6666666666666666	342.2503786654735	341	455
#	0	#	#	0	1	0	0.23774010882778637	0.7502750275027503	4	132.9800546608742	9999	2730	0.5	531.9202186434968	682	909
1	0	#	#	1	#	1	1.0	1.0	22	155.50996042014782	9964	2740	0.5	42646.2386153878	909	909
#	#	0	1	1	#	1	0.09428125355075884	0.6235697940503433	1	120.54610170454012	9956	3005	0.5	120.54610170454012	545	874
#	0	1	#	1	0	1	1.0	1.0	15	173.95658075772866	9964	3180	0.6666666666666666	2609.34871136593	427	427
#	#	#	#	1	#	1	0.09539565854850766	0.6250369931932525	2	164.81295755191942	9973	3244	0.16666666666666666	3915.614190845895	2112	3379
1	#	1	0	#	0	0	0.23637115330202255	0.7494089834515366	2	160.81492027126774	9979	3247	0.6666666666666666	321.6298405425355	317	423
#	0	#	#	1	0	1	0.23636225546075496	0.7494033412887828	3	149.781738745905	9964	3308	0.5	449.34521623771496	628	838
#	0	1	1	1	#	1	1.0	1.0	8	207.59607083969757	9973	3372	0.6666666666666666	1660.7685667175806	415	415
#	#	#	0	1	0	0	0.09456293874481639	0.6239419588875453	1	150.4992966954547	9979	3376	0.5	150.4992966954547	516	827
#	0	#	1	1	#	1	0.2382780442217334	0.7506142506142506	4	167.88413194992845	9973	3500	0.5	671.5365277997138	611	814
#	0	1	#	1	#	1	1.0	1.0	28	187.5399551680776	9973	3628	0.5	83308.06181671182	798	798
#	#	1	#	1	#	1	0.23805328213368368	0.7504725897920604	9	189.26530951985293	9973	3646	0.3333333333333333	36488.75325229789	1191	1587
#	#	0	0	0	#	0	0.5119726288680049	0.8746803069053708	5	169.81782639046847	9999	3737	0.5	849.0891319523423	684	782
1	#	#	0	0	1	0	0.03125	0.5	1	117.6468797150056	9993	3785	0.6666666666666666	2133.082002811924	194	388
0	#	#	0	#	0	0	0.23679479364577247	0.7496774193548387	3	159.0141597129086	9940	3796	0.5	477.04247913872575	581	775
#	1	0	#	0	0	0	0.2393826493054472	0.7513089005235603	1	177.45514387923674	9951	3871	0.6666666666666666	177.45514387923674	287	382
#	#	#	1	1	#	1	0.2378276152113597	0.750330250990753	1	168.9474300710187	9973	3947	0.3333333333333333	168.9474300710187	1136	1514
1	#	1	#	#	0	0	0.2362462383074239	0.7493297587131368	3	156.82711871162678	9979	4027	0.5	470.48135613488034	559	746
0	#	0	#	#	1	0	0.2362405426350393	0.7493261455525606	1	132.415223291893	9999	4070	0.5	132.415223291893	556	742
1	#	1	#	0	#	0	0.2373046875	0.75	5	136.60243403327627	9993	4105	0.5	8153.97338630844	552	736
#	0	#	#	1	#	1	0.2373046875	0.75	6	157.65616980857584	9973	4140	0.3333333333333333	13551.404698911514	1101	1468
#	1	#	#	1	0	0	0.23670874433671	0.7496229260935143	3	133.56214436511777	9979	4689	0.5	400.6864330953533	497	663
#	#	0	#	0	0	0	0.5156862137347112	0.875945537065053	2	182.03247882234933	9987	4703	0.5	364.06495764469867	579	661
#	1	0	#	1	1	1	0.23605176164529848	0.7492063492063492	1	136.55719152365026	9956	4946	0.6666666666666666	136.55719152365026	236	315
#	0	#	1	1	1	1	0.23858741255028879	0.7508090614886731	1	181.84431211950147	9973	5053	0.6666666666666666	181.84431211950147	232	309
1	#	1	0	#	1	1	0.23333647121053863	0.7474747474747475	4	129.8586753023427	9990	5254	0.6666666666666666	519.4347012093708	222	297
1	#	#	1	1	#	1	0.23595789933723857	0.7491467576791809	1	156.32616049319637	9964	5314	0.5	156.32616049319637	439	586
#	1	#	1	0	#	1	0.2345517627009267	0.7482517482517482	3	137.93402299528717	9996	5404	0.5	413.8020689858615	428	572
0	#	#	0	1	#	0	0.2359201831861144	0.7491228070175439	1	133.7725466689566	9969	5425	0.5	133.7725466689566	427	570
0	1	1	#	0	0	1	0.03009272198517892	0.49624060150375937	1	155.03731839685798	9941	5717	0.8333333333333334	2919.1199109224954	66	133
#	#	0	#	1	#	1	0.03110410856496452	0.49953227315247895	1	120.6522023226307	9956	5718	0.3333333333333333	2197.832821586129	534	1069
#	0	#	0	0	0	0	0.23434581321702352	0.7481203007518797	1	175.86683269466954	9742	5743	0.6666666666666666	175.86683269466954	199	266
#	1	0	#	#	0	0	0.23654942176196178	0.7495219885277247	1	145.46089287092525	9951	5799	0.5	145.46089287092525	392	523
1	#	1	0	0	#	0	0.2373046875	0.75	1	135.3413217014574	9993	5833	0.6666666666666666	135.3413217014574	195	260
1	#	1	1	#	0	0	0.23578155590252478	0.749034749034749	4	146.39795107881326	9873	5841	0.6666666666666666	585.5918043152531	194	259
0	1	#	#	1	0	0	0.030612266365826674	0.49794238683127573	1	143.16135935037286	9940	6100	0.6666666666666666	2649.765797015088	121	243
0	#	0	0	0	#	0	1.0	1.0	2	164.95522301637268	9999	6159	0.6666666666666666	329.91044603274537	240	240
#	1	#	0	#	1	1	0.03125	0.5	1	114.06681041817963	9990	6278	0.5	2068.170962209927	232	464
#	0	#	#	#	1	0	0.031071836268488074	0.49942857142857144	1	139.74425639724984	9999	6506	0.3333333333333333	2548.2627591769515	437	875
#	0	#	0	1	0	1	0.2354001653509851	0.748792270531401	1	148.76586491243668	9942	6678	0.6666666666666666	148.76586491243668	155	207
1	#	1	0	1	#	1	0.23341453104899762	0.7475247524752475	1	151.51962516615248	9902	6772	0.6666666666666666	151.51962516615248	151	202
#	0	0	0	#	0	0	0.2393191469671438	0.751269035532995	1	178.38881741498366	9901	6829	0.6666666666666666	178.38881741498366	148	197
0	1	#	1	#	#	0	0.0	0.0	1	153.24924604547567	6924	6924	0.5	8683.114075039248	0	384
0	#	0	#	0	#	0	0.2373046875	0.75	2	146.48978841868413	9999	6927	0.5	292.97957683736826	288	384
#	0	0	0	#	#	0	0.2373046875	0.75	1	153.88498903159217	9999	6927	0.5	153.88498903159217	288	384
0	#	0	0	#	#	0	1.0	1.0	21	148.16866871334372	9999	6957	0.5	37023.0444402755	378	378
#	1	#	#	#	#	1	0.03125	0.5	1	146.2492885056076	9996	7061	0.16666666666666666	2651.678701475755	734	1468
#	0	#	1	0	#	0	0.2409110755838048	0.7522658610271903	3	144.49479599565925	9987	7338	0.5	433.4843879869777	249	331
0	#	#	0	#	1	0	0.2373046875	0.75	1	118.44230271876133	9999	7409	0.5	118.44230271876133	243	324
#	1	0	1	1	#	1	0.2323403299440141	0.7468354430379747	2	127.44790740476665	9956	7464	0.6666666666666666	254.8958148095333	118	158
#	0	#	1	0	1	0	0.24235354248336288	0.7531645569620253	3	137.5995813666093	9962	7466	0.6666666666666666	412.7987440998279	119	158
0	#	#	#	#	#	1	0.03125	0.5	1	142.08249082427113	9996	7701	0.16666666666666666	2576.1295567389943	575	1150
#	#	0	1	#	1	1	0.09363352461393419	0.6227106227106227	1	134.17211032221235	9996	7820	0.5	134.17211032221235	170	273
#	0	#	#	#	#	1	0.031395348586243266	0.500464252553389	1	151.79851059755592	9973	7852	0.16666666666666666	2739.5508189005604	539	1077
1	1	#	0	#	#	0	0.03125	0.5	1	147.4560316829498	9979	7931	0.5	2673.55843309159	129	258
#	1	#	#	#	#	0	0.03156249751246106	0.500996015936255	1	146.2492885056076	9979	7984	0.16666666666666666	2625.424663824584	503	1004
1	#	#	1	1	0	0	0.030000163240177628	0.4959349593495935	1	120.74233153132442	9873	8017	0.6666666666666666	2280.4108571531137	61	123
0	1	#	#	#	#	0	0.03089245227868702	0.49885057471264366	1	142.98828317613635	9969	8241	0.3333333333333333	2622.5587583946885	217	435
#	1	#	#	1	1	1	0.2354001653509851	0.748792270531401	2	164.48806788989552	9956	8338	0.5	328.97613577979104	155	207
0	1	#	#	#	#	1	0.03086609802985637	0.49876543209876545	1	142.98828317613635	9996	8363	0.3333333333333333	2624.797964854309	202	405
0	#	#	1	1	0	1	0.22578726766449214	0.7425742574257426	1	147.84424048852196	9896	8382	0.6666666666666666	147.84424048852196	75	101
#	0	#	#	0	0	0	0.2395476270037328	0.751412429378531	2	169.44242211177956	9987	8579	0.5	338.8848442235591	133	177
0	0	#	#	#	#	0	0.03125	0.5	1	139.90690815970714	9999	8591	0.3333333333333333	2536.6835787525574	176	352
0	1	0	#	#	#	1	0.032208517894786445	0.503030303030303	1	138.65668773336895	9996	8668	0.5	2439.199041598811	83	165
#	#	0	1	1	0	0	0.03333261677576752	0.5064935064935064	1	110.47282044809866	9983	8767	0.6666666666666666	1877.8599204240495	39	77
0	0	#	1	#	#	0	0.03125	0.5	1	157.02068608969097	9983	8870	0.5	2846.977330622564	70	140
0	#	0	1	#	#	1	0.03125	0.5	1	130.76907865208548	9996	8872	0.5	2371.003539344038	70	140
#	0	1	0	#	#	1	0.2287694473461487	0.7445255474452555	1	132.84772009488898	9891	8903	0.5	132.84772009488898	102	137
#	0	1	1	1	#	0	0.0	0.0	1	207.59607368724534	8940	8940	0.6666666666666666	11762.409511768177	0	67
1	1	1	#	#	#	0	0.03125	0.5	1	156.25832038236487	9979	8947	0.5	2833.154706734895	66	132
1	1	#	0	#	#	1	0.029958857775924084	0.4957983193277311	1	147.45603168298453	9990	9042	0.5	2788.781256582964	59	119
#	1	1	1	1	1	0	0.0	0.0	1	208.5071626384658	9092	9092	0.8333333333333334	11814.031881861974	0	29
#	0	1	1	0	#	1	0.028411057026862793	0.49056603773584906	1	141.79494807921165	9950	9118	0.6666666666666666	2827.8119547430524	26	53
#	#	1	0	1	#	1	0.09239363033545915	0.6210526315789474	2	147.70675192100947	9902	9251	0.5	3623.2263635530135	59	95
#	1	#	1	1	0	0	0.027781404364645906	0.4883720930232558	1	121.65133955115832	9873	9297	0.6666666666666666	2481.0748120637063	21	43
0	1	#	#	#	1	0	0.03125	0.5	1	140.96455950892906	9969	9323	0.5	2555.860092942651	42	84
0	#	#	#	#	0	0	0.030279579160790774	0.4968553459119497	1	152.55605314699466	9983	9364	0.3333333333333333	2854.675643331254	79	159
#	#	1	#	0	#	0	0.03125	0.5	1	128.52456679173923	9993	9481	0.3333333333333333	2330.307790625495	64	128
1	0	#	#	1	#	0	0.0	0.0	1	155.50995769749073	9494	9494	0.5	8811.206171227388	0	63
1	#	0	#	0	0	1	0.0	0.0	1	185.5588825634078	9539	9539	0.6666666666666666	10513.780566703472	0	30
#	#	#	1	0	#	0	0.037022548078608386	0.5172413793103449	1	139.78261423983426	9987	9642	0.3333333333333333	2139.2621771250474	45	87
1	#	1	0	1	0	0	0.019403791345598595	0.45454545454545453	1	149.24363520000003	9979	9659	0.8333333333333334	149.24363520000003	5	11
0	#	0	0	#	#	1	0.0	0.0	1	148.17006714103965	9684	9684	0.5	8395.327407418948	0	39
1	#	#	0	#	#	1	0.025480396799999996	0.48	1	153.88309995180015	9990	9798	0.3333333333333333	3421.857341779371	24	50
#	0	1	#	1	0	0	0.0	0.0	1	173.7369728	9836	9836	0.6666666666666666	173.7369728	0	11
1	1	1	#	1	#	1	0.03125	0.5	1	161.28	9931	9902	0.6666666666666666	161.28	3	6
0	#	1	#	0	0	0	0.03125	0.5	1	148.0	9950	9950	0.6666666666666666	148.0	1	2
0	0	0	0	0	1	1	0.1	1.0	1	164.95522301637268	9999	9999	1.0	164.95522301637268	0	0
