A_0	A_1	R_0	R_1	R_2	R_3	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	#	#	0	0	0	0.2373046875	0.75	1	171.48495641670854	4989	1021	0.5	174.13319437672982	375	500
1	1	#	#	#	#	0	0.03172781987687144	0.5015197568389058	1	159.6038775827863	4989	1054	0.3333333333333333	2965.0027947765043	495	987
#	0	#	#	0	1	0	0.23565445268619553	0.7489539748953975	1	157.99385731218794	4977	1167	0.5	159.74232164023493	358	478
1	1	#	#	#	0	0	1.0	1.0	30	168.90045806098126	4989	1182	0.5	86028.60932117888	479	479
0	0	#	1	#	#	0	0.03125	0.5	1	188.5233648335318	4971	1187	0.5	3491.5531589013517	237	474
#	#	#	0	1	0	0	0.09779601939975707	0.6281512605042017	1	164.51066088386838	4969	1193	0.5	164.51066088386838	299	476
0	0	1	#	#	#	1	1.0	1.0	34	175.50889971417692	4966	1198	0.5	117424.97470721003	473	473
#	1	#	0	#	1	0	0.030921055562853097	0.4989429175475687	1	137.38187742237923	4980	1207	0.5	2606.3454395709246	236	473
#	0	0	#	0	#	1	0.0	0.0	1	184.09220935521893	1209	1209	0.5	11133.459798930806	0	473
0	1	1	#	#	#	1	0.03125	0.5	1	175.89172908788308	4979	1216	0.5	3217.3613204954668	237	474
1	#	#	#	1	#	1	0.2373046875	0.75	12	163.46330279998352	4996	1220	0.3333333333333333	57111.53612212835	708	944
0	#	#	0	#	1	0	0.23814918731316767	0.7505330490405118	4	149.40973614370833	4980	1227	0.5	597.6389445748333	352	469
1	#	#	0	1	#	1	0.2373046875	0.75	5	165.79959421518646	4996	1284	0.5	10112.096898240869	348	464
0	0	#	#	#	#	1	0.03141965215264807	0.5005417118093174	2	174.36554867723214	4966	1296	0.3333333333333333	12847.623379720475	462	923
1	#	#	#	#	0	0	0.23773257178747584	0.7502702702702703	13	173.89461766733274	4989	1310	0.3333333333333333	71693.15487848346	694	925
#	#	#	#	1	#	1	0.09495351112150313	0.6244565217391305	3	174.27612742454144	4996	1316	0.16666666666666666	9493.586634177185	1149	1840
1	#	#	0	1	1	1	1.0	1.0	5	173.87625641430088	4996	1348	0.6666666666666666	876.7266025893805	228	228
1	#	1	#	1	#	1	0.23469696901276463	0.7483443708609272	2	172.9566231499321	4956	1370	0.5	345.9132462998642	339	453
1	1	#	#	#	#	1	0.030905080642982044	0.49889135254988914	1	159.6038775827863	4981	1391	0.3333333333333333	3011.9722406312676	450	902
#	0	#	0	#	1	1	0.030902007925951786	0.4988814317673378	1	161.70059485701253	4996	1416	0.5	3041.89279556978	223	447
#	#	0	#	#	0	0	0.23864538853525782	0.7508455467869222	3	178.83120500836236	4971	1451	0.3333333333333333	524.3670187813589	666	887
1	#	#	#	1	1	1	1.0	1.0	25	176.87102683515928	4996	1505	0.5	64781.63450833452	435	435
1	1	#	0	#	#	1	0.03054301570680846	0.4977168949771689	1	159.30104533111268	4911	1505	0.5	3058.877021470423	218	438
#	0	#	1	0	#	0	0.2363884542801302	0.7494199535962877	2	179.78785730921106	4977	1548	0.5	359.5757146184221	323	431
#	#	#	0	1	1	1	0.09626205418649088	0.6261682242990654	2	168.33558410172932	4996	1553	0.5	4078.8607567473828	268	428
#	#	#	0	#	1	0	0.03125	0.5	1	148.64131819387657	4980	1588	0.3333333333333333	2697.3826240085496	426	852
#	1	#	#	0	#	1	0.03125	0.5	1	168.01373234709988	4981	1599	0.3333333333333333	3021.4086454594762	426	852
0	#	#	#	#	0	1	0.03106596046504646	0.49940968122786306	1	170.04852274741773	4979	1616	0.3333333333333333	3196.545293978853	423	847
1	#	#	#	#	1	1	0.2373046875	0.75	5	156.47368496937912	4996	1633	0.3333333333333333	9845.812031714915	630	840
1	#	#	1	0	#	0	0.2392215166908064	0.751207729468599	1	164.02381262233925	4977	1679	0.5	165.02976577792407	311	414
1	#	0	1	0	#	0	0.23157296101708014	0.7463414634146341	1	169.02477466418273	4977	1713	0.6666666666666666	169.02477466418273	153	205
0	#	1	0	#	#	1	0.030081180709720226	0.4962025316455696	1	150.0310207878323	4966	1838	0.5	2831.4149781432484	196	395
#	1	#	#	#	#	1	0.03125	0.5	1	173.35237075632762	4981	1994	0.16666666666666666	3203.5576612565796	751	1502
0	0	#	#	#	#	0	0.0310391370729514	0.4993234100135318	2	174.36554867723214	4971	2027	0.3333333333333333	13005.12500171329	369	739
#	1	0	#	#	1	1	0.2373046875	0.75	3	160.90127555477494	4981	2054	0.5	487.7872291630075	276	368
#	0	1	1	0	#	0	0.03038679376614524	0.4972067039106145	1	170.86125789993184	4949	2127	0.6666666666666666	3254.334712763027	89	179
#	0	0	1	#	#	0	0.23842722422517254	0.7507082152974505	4	168.5525326433887	4977	2155	0.5	674.2101305735548	265	353
#	#	0	#	0	#	0	0.23619267124111873	0.7492957746478873	3	167.56193346569324	4977	2161	0.3333333333333333	542.3550789005463	532	710
1	1	#	1	#	#	0	0.03125	0.5	1	159.2037044253609	4958	2181	0.5	2987.1608487786475	176	352
1	0	#	1	#	#	0	0.03125	0.5	1	166.32914206675218	4977	2225	0.5	3080.5043285394695	172	344
1	#	#	0	#	0	0	0.23959968673035922	0.7514450867052023	1	180.15470151605086	4989	2237	0.5	178.67922111882947	260	346
#	1	#	1	0	#	1	0.2350273081276006	0.7485549132947977	2	175.02516989385026	4981	2240	0.5	335.6920698978526	259	346
1	#	1	0	1	#	1	0.23494581272576515	0.7485029940119761	1	175.68649547674178	4836	2318	0.6666666666666666	175.68649547674178	125	167
0	#	#	0	#	0	0	0.2373046875	0.75	1	167.06784891787362	4909	2370	0.5	170.334811147342	246	328
1	#	1	#	0	#	0	0.2373046875	0.75	1	157.43484039777735	4989	2375	0.5	151.92943812152708	246	328
0	#	0	#	0	#	0	0.23246189771549627	0.7469135802469136	1	182.30687517358402	4940	2393	0.5	182.30687517358402	242	324
0	#	0	#	1	#	0	0.2334895791260084	0.7475728155339806	3	169.83962614489172	4980	2539	0.5	498.1485980433439	231	309
0	#	#	1	1	1	1	0.2373046875	0.75	1	197.67764252654212	4600	2566	0.6666666666666666	200.84705315817763	114	152
#	#	#	1	1	1	1	0.5165953765397767	0.8762541806020067	1	193.3301379724457	4956	2588	0.5	195.41267246555714	262	299
#	0	#	1	1	#	1	0.23598486492701679	0.7491638795986622	1	171.2358738803198	4967	2599	0.5	171.2358738803198	224	299
0	1	0	#	#	#	0	0.03125	0.5	1	173.18187009839738	4980	2676	0.5	3098.717658384917	145	290
#	#	#	0	1	#	1	0.030165037047898195	0.4964788732394366	1	165.08792130241244	4996	2724	0.3333333333333333	3181.8746399339784	282	568
#	0	0	#	#	0	0	0.24012300134298675	0.75177304964539	5	176.473235015208	4971	2731	0.5	10633.802507832414	212	282
#	0	#	0	0	0	0	0.2373046875	0.75	1	185.68361614824602	4921	2759	0.6666666666666666	188.85452018530754	105	140
#	#	0	1	1	1	1	0.24309233458977172	0.7536231884057971	1	173.69875298876056	4883	2771	0.6666666666666666	170.8734412359507	104	138
#	#	#	1	1	0	1	0.09642004209632181	0.6263736263736264	1	164.8214642320199	4979	2802	0.5	164.8214642320199	171	273
#	#	0	1	#	#	1	0.03125	0.5	1	167.90481879473683	4981	2843	0.3333333333333333	3058.8034434079027	270	540
1	#	0	#	0	#	0	0.23584883491857075	0.7490774907749077	4	164.95112195388373	4977	2848	0.5	702.7431402647168	203	271
#	0	#	#	0	0	0	0.2373046875	0.75	1	185.7635426861669	4949	2848	0.5	188.9544283577086	201	268
#	0	#	#	#	0	1	0.030959033684805817	0.49906542056074765	1	173.5037856090697	4967	2855	0.3333333333333333	3215.7151439488343	267	535
1	1	#	0	#	#	0	0.03183518972749069	0.5018587360594795	1	159.30104533111268	4989	2857	0.5	2934.003009240266	135	269
1	1	1	1	#	#	0	0.032608494584992084	0.5042735042735043	1	163.90363163026763	4958	3102	0.6666666666666666	3053.6569173792504	59	117
#	#	#	#	#	0	0	0.0964827094815025	0.6264550264550265	3	171.9457692765195	4989	3113	0.16666666666666666	9496.851167483825	592	945
#	1	0	#	0	1	1	0.2373046875	0.75	1	150.16094489370295	4981	3135	0.6666666666666666	156.7011811171287	87	116
#	#	#	1	#	0	1	0.03125	0.5	1	169.61735042162732	4979	3187	0.3333333333333333	3130.4721327225366	225	450
#	#	1	#	0	0	0	0.09705232688845088	0.6271929824561403	1	168.95349715082025	4989	3197	0.5	171.38646765336972	143	228
0	0	#	#	1	#	1	0.03125	0.5	1	177.8641114294942	4936	3287	0.5	3294.1381067816274	106	212
1	#	#	#	1	0	0	0.03125	0.5	1	155.4462674805191	4969	3294	0.5	2878.947692983754	107	214
#	1	#	#	1	0	0	0.23532385812437429	0.7487437185929648	4	163.80852926590643	4969	3422	0.5	655.2341170636257	149	199
1	1	#	#	1	#	1	0.028744658863218614	0.49171270718232046	1	160.31986241390885	4956	3548	0.5	3228.0010717069945	89	181
1	0	#	#	0	#	1	0.0	0.0	1	169.3182394825604	3569	3569	0.5	9998.034662353002	0	179
0	#	1	#	1	#	1	0.23959968673035922	0.7514450867052023	2	187.0093819850942	4979	3607	0.5	374.0187639701884	130	173
1	1	#	#	1	#	0	0.033109607206104064	0.5058139534883721	1	160.31986241390885	4969	3614	0.5	2802.4430806057812	87	172
0	#	0	#	1	0	0	0.23207791712921816	0.7466666666666667	1	167.8489866534898	4971	3819	0.6666666666666666	167.8489866534898	56	75
#	1	#	0	0	1	1	0.03125	0.5	1	128.23810512134364	4911	3823	0.6666666666666666	2565.640860306892	37	74
#	#	1	1	1	#	1	0.5077696089425827	0.8732394366197183	2	192.27178680108403	4979	3864	0.5	384.54357360216807	124	142
#	#	1	#	1	1	1	0.5182405834125324	0.8768115942028986	2	199.5584324932072	4956	3868	0.5	399.1168649864144	121	138
0	#	1	#	#	0	1	0.2343894319142217	0.7481481481481481	2	171.1589190373648	4979	3920	0.5	346.62162199176504	101	135
0	#	1	#	0	#	1	0.2285166075749525	0.7443609022556391	1	169.59913878418212	4966	3950	0.5	159.59206793785566	99	133
0	#	#	0	0	#	0	0.2266170619465376	0.7431192660550459	1	158.78033815787188	4738	4121	0.5	159.97542269733984	81	109
#	#	1	1	#	1	1	0.5232634250386726	0.8785046728971962	2	201.76493270661794	4956	4124	0.5	396.41233176654487	94	107
#	#	0	#	0	0	0	0.5313040963279748	0.8811881188118812	1	190.72100005265293	4921	4192	0.5	189.65125006581616	89	101
0	#	1	#	#	1	1	0.2373046875	0.75	1	185.91763397302472	4966	4224	0.5	178.3970424662809	72	96
1	1	#	#	#	0	1	0.0	0.0	2	168.90045783544417	4382	4382	0.5	38234.93739449616	0	79
#	#	1	#	1	#	1	0.23376289008649898	0.7477477477477478	1	181.47285852933607	4979	4552	0.3333333333333333	181.47285852933607	83	111
#	1	1	#	#	0	0	0.23020027395048778	0.7454545454545455	1	167.0829186297422	4989	4574	0.5	169.70882544871523	41	55
#	0	0	#	0	0	1	0.0	0.0	1	206.0742775200948	4576	4576	0.6666666666666666	11926.89191467965	0	26
#	#	1	0	#	0	0	0.10979242280002384	0.6428571428571429	1	166.75767113210404	4989	4669	0.5	167.99636114391257	27	42
0	#	1	0	#	0	1	0.01734152991583261	0.4444444444444444	1	158.5651127841587	4910	4718	0.6666666666666666	159.7063909801984	8	18
#	#	0	#	0	1	1	0.008416533573215765	0.38461538461538464	1	155.67753723382216	4981	4789	0.5	12882.06401009442	10	26
#	#	1	#	#	#	0	0.007814379118120884	0.37894736842105264	1	173.02786482465555	4989	4808	0.16666666666666666	15078.4208204098	36	95
#	1	#	1	#	#	0	0.0013484773662551439	0.26666666666666666	1	181.640203658747	4958	4827	0.3333333333333333	74579.03581799194	12	45
1	#	0	0	1	#	1	0.13168724279835387	0.6666666666666666	1	160.95999999999998	4996	4904	0.6666666666666666	159.2	4	6
0	0	1	#	#	#	0	0.0	0.0	1	177.54335999999998	4910	4910	0.5	177.54335999999998	0	9
0	1	#	1	#	#	0	0.0	0.0	1	190.728	4955	4955	0.5	188.75	0	7
#	0	1	#	#	#	0	0.0009765625	0.25	1	170.0	4966	4966	0.3333333333333333	169.0	1	4
